daytime,ExitSpeed,VExitAngle,HExitAngle,Carry,Bearing,HangTime,rho,hand,outcome,slg,LW,
261.84741,91.9,10.1,13.7,220.8,17.9,2.057,5.290E-03,Right,Single,1,0.489,
261.85374,76.7,18.9,10.0,234.5,14.0,2.918,5.290E-03,Right,Single,1,0.489,
261.85948,89.5,11.8,-25.0,160.9,-31.7,1.452,5.290E-03,Right,Single,1,0.489,
261.87045,66.3,27.7,11.5,217.4,21.3,3.435,5.290E-03,Left,Single,1,0.489,
261.90760,65.1,33.6,12.9,227.5,6.8,4.151,5.290E-03,Left,Single,1,0.489,
261.91759,87.4,-5.4,-2.8,17.4,-7.6,0.128,5.290E-03,Right,Single,1,0.489,
262.64780,91.7,8.2,16.4,143.9,19.6,1.240,5.182E-03,Right,Single,1,0.489,
262.67509,96.3,9.2,-8.3,153.3,-8.9,1.250,5.182E-03,Left,Single,1,0.489,
262.68581,85.1,15.0,10.2,222.5,7.1,2.306,5.182E-03,Left,Single,1,0.489,
262.70623,96.2,5.2,23.3,84.0,25.8,0.656,5.182E-03,Right,Single,1,0.489,
262.71340,101.2,10.5,-22.0,178.9,-29.0,1.454,5.182E-03,Right,Single,1,0.489,
262.72361,91.5,6.0,32.0,146.3,36.1,1.238,5.182E-03,Left,Single,1,0.489,
262.72471,93.8,14.2,5.1,262.9,9.8,2.598,5.182E-03,Right,Single,1,0.489,
262.73086,90.3,-6.2,1.8,11.6,-4.1,0.099,5.182E-03,Right,Single,1,0.489,
262.73568,63.7,14.2,-52.8,125.0,-60.9,1.516,5.182E-03,Right,Single,1,0.489,
263.80513,82.0,15.4,-10.7,273.4,-10.5,3.079,5.330E-03,Right,Single,1,0.489,
263.81699,101.5,8.5,1.6,170.2,-2.1,1.371,5.330E-03,Left,Single,1,0.489,
263.85400,90.5,-1.6,-17.7,42.0,-21.0,0.330,5.330E-03,Left,Single,1,0.489,
263.86572,104.1,2.4,-4.9,96.7,-8.1,0.690,5.330E-03,Right,Single,1,0.489,
263.86678,78.0,7.8,4.6,107.7,1.7,1.078,5.330E-03,Left,Single,1,0.489,
263.87185,96.0,0.2,9.0,50.3,6.0,0.370,5.330E-03,Left,Single,1,0.489,
263.90887,100.8,-1.6,-27.7,34.1,-30.2,0.228,5.330E-03,Right,Single,1,0.489,
275.80138,78.0,13.5,4.3,187.5,1.0,2.039,5.381E-03,Left,Single,1,0.489,
275.81426,103.6,3.5,-12.1,142.7,-15.7,1.058,5.381E-03,Right,Single,1,0.489,
275.81569,75.2,23.3,46.7,215.6,58.2,2.836,5.381E-03,Right,Single,1,0.489,
275.83880,83.9,0.6,-47.8,60.3,-51.0,0.506,5.381E-03,Right,Single,1,0.489,
275.87618,67.4,19.4,26.8,218.2,27.4,2.955,5.381E-03,Left,Single,1,0.489,
275.87742,92.6,-6.5,22.9,23.9,22.7,0.173,5.381E-03,Right,Single,1,0.489,
275.89823,93.8,15.0,5.1,274.4,12.1,2.786,5.381E-03,Right,Single,1,0.489,
275.90688,74.4,27.1,46.9,243.5,59.0,3.709,5.381E-03,Right,Single,1,0.489,
275.94253,96.0,-1.2,3.4,51.5,1.1,0.382,5.381E-03,Right,Single,1,0.489,
277.56917,99.9,-3.8,-25.3,58.2,-27.3,0.397,5.381E-03,Left,Single,1,0.489,
277.57597,88.3,-5.5,-30.8,20.0,-36.1,0.162,5.381E-03,Right,Single,1,0.489,
277.58979,81.8,9.7,-56.1,158.4,-67.2,1.587,5.381E-03,Left,Single,1,0.489,
277.59036,84.3,13.2,10.8,172.0,6.9,1.695,5.381E-03,Left,Single,1,0.489,
277.59962,83.9,16.6,10.2,248.9,16.7,2.877,5.381E-03,Right,Single,1,0.489,
277.61900,103.9,1.6,-9.6,61.3,-11.9,0.423,5.381E-03,Right,Single,1,0.489,
277.63705,107.8,-1.6,-9.3,18.7,-11.5,0.119,5.381E-03,Right,Single,1,0.489,
277.63962,80.4,19.4,-2.2,237.2,-13.0,2.793,5.381E-03,Left,Single,1,0.489,
277.64067,97.1,-3.5,31.0,32.2,29.5,0.227,5.381E-03,Left,Single,1,0.489,
277.64683,80.9,16.7,-14.9,209.0,-16.1,2.294,5.381E-03,Right,Single,1,0.489,
277.66192,96.5,-6.4,-1.5,15.4,-6.1,0.120,5.381E-03,Left,Single,1,0.489,
277.66792,100.4,8.5,2.1,172.4,4.0,1.398,5.381E-03,Right,Single,1,0.489,
277.67144,67.6,33.4,16.4,207.4,22.3,3.621,5.381E-03,Right,Single,1,0.489,
277.70475,93.5,-9.5,7.9,18.4,2.9,0.128,5.381E-03,Left,Single,1,0.489,
168.90568,98.6,12.3,61.5,270.7,73.7,2.586,5.126E-03,Right,Double,2,0.768,
168.90594,85.3,11.8,30.7,195.5,40.0,1.968,5.126E-03,Right,Double,2,0.768,
177.81771,88.8,-9.2,39.7,10.7,44.6,0.092,5.088E-03,Right,Double,2,0.768,
177.85719,104.4,11.6,-8.0,290.1,-16.2,2.563,5.088E-03,Left,Double,2,0.768,
177.88093,103.0,14.5,7.9,348.4,9.4,3.345,5.088E-03,Left,Double,2,0.768,
177.90102,63.5,16.9,62.9,109.9,63.9,1.382,5.088E-03,Left,Double,2,0.768,
177.90132,94.8,10.4,34.9,175.0,40.0,1.483,5.088E-03,Left,Double,2,0.768,
178.52094,100.8,10.7,-7.0,238.4,-15.6,2.083,5.088E-03,Left,Double,2,0.768,
178.54635,102.2,16.4,3.8,368.6,11.7,3.878,5.088E-03,Right,Double,2,0.768,
179.60065,105.8,14.6,-7.5,329.4,-11.5,3.005,5.163E-03,Right,Double,2,0.768,
179.60112,75.6,5.2,41.5,79.2,43.8,0.761,5.163E-03,Left,Double,2,0.768,
179.64093,93.6,20.9,-4.4,344.7,-15.2,3.967,5.163E-03,Left,Double,2,0.768,
179.64940,98.9,0.7,-36.1,90.3,-40.5,0.659,5.163E-03,Right,Double,2,0.768,
180.85912,105.9,10.0,-40.2,176.5,-48.9,1.347,5.144E-03,Right,Double,2,0.768,
180.85947,105.3,8.4,-13.9,230.3,-18.8,1.813,5.144E-03,Right,Double,2,0.768,
180.86815,92.3,12.0,-33.6,200.7,-42.2,1.811,5.144E-03,Right,Double,2,0.768,
180.87207,98.1,19.5,-26.4,358.3,-34.1,4.014,5.144E-03,Right,Double,2,0.768,
181.81988,96.1,23.5,1.5,387.6,7.6,4.618,5.182E-03,Right,Double,2,0.768,
181.82781,77.6,5.4,-38.2,67.0,-41.8,0.610,5.182E-03,Right,Double,2,0.768,
181.84537,103.3,15.5,30.1,300.5,40.3,2.694,5.182E-03,Left,Double,2,0.768,
181.85000,101.6,18.4,6.6,381.7,7.2,3.861,5.182E-03,Left,Double,2,0.768,
181.88438,98.7,9.2,28.5,202.4,36.1,1.782,5.182E-03,Right,Double,2,0.768,
182.87713,59.0,20.0,50.8,102.1,52.7,1.385,5.221E-03,Left,Double,2,0.768,
182.87759,90.7,12.0,30.0,226.0,35.8,2.108,5.221E-03,Left,Double,2,0.768,
183.76208,89.4,14.6,34.4,215.2,41.2,2.072,5.182E-03,Left,Double,2,0.768,
183.76876,91.2,30.6,-24.5,350.0,-40.5,4.622,5.182E-03,Left,Double,2,0.768,
183.81845,94.8,23.0,5.4,364.9,13.8,4.419,5.182E-03,Right,Double,2,0.768,
199.87226,54.5,14.0,44.3,87.2,44.2,1.205,5.290E-03,Left,Double,2,0.768,
200.59988,73.7,-5.4,-41.4,16.3,-39.8,0.143,5.260E-03,Right,Double,2,0.768,
200.60897,83.6,21.5,-28.3,269.2,-45.0,3.416,5.260E-03,Left,Double,2,0.768,
200.63980,100.2,11.8,34.1,214.8,40.9,1.761,5.260E-03,Left,Double,2,0.768,
208.76840,111.2,13.6,-1.7,397.0,-1.2,3.770,5.144E-03,Right,Double,2,0.768,
208.85762,97.9,8.8,7.9,226.4,11.3,1.940,5.144E-03,Right,Double,2,0.768,
208.86075,107.8,13.8,-9.5,310.0,-16.7,2.713,5.144E-03,Right,Double,2,0.768,
209.88663,97.1,18.0,-25.4,290.5,-41.8,3.245,5.280E-03,Left,Double,2,0.768,
209.91965,71.9,26.1,-28.3,222.1,-42.5,3.148,5.280E-03,Left,Double,2,0.768,
209.96991,78.5,7.5,-37.2,112.6,-42.0,1.080,5.280E-03,Right,Double,2,0.768,
210.84311,96.2,9.0,-34.2,178.3,-41.1,1.468,5.221E-03,Right,Double,2,0.768,
211.80753,91.4,22.2,5.1,336.0,12.4,4.208,5.221E-03,Right,Double,2,0.768,
211.81501,97.0,22.9,-11.9,377.2,-18.2,4.602,5.221E-03,Right,Double,2,0.768,
211.87920,99.4,5.5,-27.6,154.8,-35.0,1.232,5.221E-03,Left,Double,2,0.768,
211.90053,83.9,21.0,-29.8,311.7,-37.8,3.626,5.221E-03,Right,Double,2,0.768,
212.82212,91.2,16.7,-3.3,283.8,-11.8,2.969,5.221E-03,Left,Double,2,0.768,
212.83141,100.3,24.4,3.1,388.6,11.0,4.885,5.221E-03,Right,Double,2,0.768,
212.91137,93.4,12.8,29.6,286.6,39.1,2.953,5.221E-03,Right,Double,2,0.768,
214.58030,98.6,18.1,7.8,371.3,3.5,3.951,5.211E-03,Left,Double,2,0.768,
214.62036,89.5,17.5,-9.2,275.7,-16.3,2.930,5.211E-03,Left,Double,2,0.768,
222.80176,100.7,5.8,-9.5,205.4,-10.3,1.674,5.202E-03,Right,Double,2,0.768,
222.80902,86.8,13.6,-33.6,213.9,-45.1,2.142,5.202E-03,Left,Double,2,0.768,
222.80975,92.0,9.1,39.6,148.5,44.5,1.277,5.202E-03,Left,Double,2,0.768,
222.88681,95.8,29.7,-9.5,394.9,-12.6,5.020,5.202E-03,Right,Double,2,0.768,
223.80749,102.9,6.6,-25.8,203.0,-35.5,1.663,5.182E-03,Left,Double,2,0.768,
223.85537,61.0,24.1,-41.9,112.9,-45.3,1.569,5.182E-03,Right,Double,2,0.768,
223.91705,83.9,16.8,37.1,235.9,47.9,2.597,5.182E-03,Right,Double,2,0.768,
223.91756,88.2,20.5,10.1,302.6,17.0,3.322,5.182E-03,Right,Double,2,0.768,
224.82091,100.9,23.0,5.5,364.7,15.3,4.687,5.182E-03,Right,Double,2,0.768,
224.88569,100.8,20.3,4.1,362.1,10.1,4.236,5.182E-03,Right,Double,2,0.768,
226.82285,96.5,-2.4,-39.6,32.1,-41.1,0.222,5.173E-03,Right,Double,2,0.768,
226.83132,97.3,18.6,-15.1,346.7,-28.7,3.765,5.173E-03,Left,Double,2,0.768,
226.85242,94.5,6.4,-32.1,153.6,-40.3,1.320,5.173E-03,Left,Double,2,0.768,
226.87706,77.1,2.1,53.1,7.9,54.4,0.063,5.173E-03,Left,Double,2,0.768,
226.87796,94.3,21.9,-28.4,335.2,-43.3,4.036,5.173E-03,Left,Double,2,0.768,
226.89690,97.2,18.2,-11.6,349.4,-12.0,3.732,5.173E-03,Right,Double,2,0.768,
226.91198,108.6,5.8,9.1,252.5,12.0,2.046,5.173E-03,Right,Double,2,0.768,
226.91465,95.7,26.6,-12.3,364.6,-26.3,4.693,5.173E-03,Left,Double,2,0.768,
227.77501,101.3,9.9,-40.7,215.3,-50.2,1.756,5.116E-03,Right,Double,2,0.768,
227.77541,101.4,23.0,9.9,371.5,21.3,4.433,5.116E-03,Right,Double,2,0.768,
227.79856,94.8,8.6,39.2,142.0,42.8,1.147,5.116E-03,Left,Double,2,0.768,
227.86054,82.3,13.3,-35.6,145.8,-43.7,1.440,5.116E-03,Right,Double,2,0.768,
227.86560,89.8,22.8,-16.5,367.0,-18.4,4.402,5.116E-03,Right,Double,2,0.768,
228.63091,100.2,20.5,-10.4,365.6,-11.0,3.852,5.135E-03,Right,Double,2,0.768,
228.78494,80.1,15.0,33.5,197.6,40.9,2.078,5.135E-03,Left,Double,2,0.768,
237.80354,97.7,16.5,-4.2,343.8,-13.3,3.627,5.231E-03,Left,Double,2,0.768,
237.81279,105.0,-6.8,-37.1,10.5,-38.9,0.065,5.231E-03,Right,Double,2,0.768,
238.89767,105.2,15.8,-9.7,378.0,-8.2,3.766,5.192E-03,Right,Double,2,0.768,
240.81676,109.3,0.2,-35.7,53.7,-39.6,0.333,5.290E-03,Right,Double,2,0.768,
244.86953,96.6,23.3,-28.4,337.4,-43.9,3.902,5.320E-03,Right,Double,2,0.768,
244.90502,99.9,13.5,-10.9,315.3,-18.5,3.110,5.320E-03,Right,Double,2,0.768,
245.87476,95.6,21.8,29.6,304.2,44.8,3.569,5.290E-03,Right,Double,2,0.768,
245.89282,93.7,-0.1,46.0,63.9,47.7,0.499,5.290E-03,Right,Double,2,0.768,
245.89345,97.4,9.5,30.9,201.0,39.7,1.786,5.290E-03,Right,Double,2,0.768,
245.90075,105.7,16.7,-3.1,384.6,-12.2,4.116,5.290E-03,Left,Double,2,0.768,
254.81152,93.8,24.8,27.4,313.8,42.3,3.897,5.240E-03,Right,Double,2,0.768,
254.81764,89.0,13.5,-11.3,269.5,-15.3,2.709,5.240E-03,Right,Double,2,0.768,
255.67206,96.8,17.9,28.5,287.1,42.0,3.125,5.192E-03,Right,Double,2,0.768,
255.68428,107.1,0.0,39.5,51.3,37.6,0.324,5.192E-03,Left,Double,2,0.768,
255.68819,102.5,20.9,-14.0,362.7,-28.5,4.383,5.192E-03,Left,Double,2,0.768,
255.70584,95.4,1.6,37.5,43.1,34.9,0.309,5.192E-03,Left,Double,2,0.768,
256.57471,96.7,5.3,46.1,106.5,50.3,0.823,5.211E-03,Left,Double,2,0.768,
256.57709,96.4,23.1,8.6,383.1,5.1,4.400,5.211E-03,Left,Double,2,0.768,
256.62064,100.4,28.3,-10.9,394.4,-8.9,5.099,5.211E-03,Right,Double,2,0.768,
257.84601,97.2,12.3,38.0,239.5,44.1,2.140,5.260E-03,Left,Double,2,0.768,
259.62529,91.3,19.4,-9.7,301.3,-11.1,3.114,5.173E-03,Right,Double,2,0.768,
261.80279,102.8,11.9,-5.9,284.9,-14.9,2.530,5.290E-03,Left,Double,2,0.768,
261.80435,89.4,20.2,4.6,324.7,8.7,3.725,5.290E-03,Right,Double,2,0.768,
262.63745,90.2,-2.7,39.7,43.1,39.8,0.327,5.182E-03,Left,Double,2,0.768,
262.70738,75.0,23.9,-30.1,259.0,-41.3,3.605,5.182E-03,Right,Double,2,0.768,
263.84738,63.1,-33.7,56.1,6.5,43.3,0.050,5.330E-03,Left,Double,2,0.768,
263.84785,96.0,26.8,16.0,390.1,15.3,5.130,5.330E-03,Left,Double,2,0.768,
263.85652,99.0,19.9,-8.5,349.9,-15.5,3.725,5.330E-03,Right,Double,2,0.768,
263.85752,102.3,-3.0,-40.6,24.3,-42.3,0.148,5.330E-03,Right,Double,2,0.768,
275.82498,93.7,8.3,-30.5,209.0,-38.7,1.823,5.381E-03,Right,Double,2,0.768,
275.83388,102.7,5.8,26.8,193.7,33.6,1.589,5.381E-03,Right,Double,2,0.768,
275.83670,95.7,-4.2,-36.6,12.8,-41.4,0.085,5.381E-03,Right,Double,2,0.768,
275.86255,93.7,8.3,37.3,182.7,43.5,1.607,5.381E-03,Left,Double,2,0.768,
275.88845,103.8,11.9,28.7,280.7,38.1,2.646,5.381E-03,Right,Double,2,0.768,
277.56348,105.0,14.8,-32.0,261.4,-43.2,2.236,5.381E-03,Right,Double,2,0.768,
277.57368,95.9,20.4,-11.0,358.8,-15.6,4.220,5.381E-03,Right,Double,2,0.768,
277.63359,83.3,25.3,27.0,274.2,41.3,3.772,5.381E-03,Left,Double,2,0.768,
277.70535,85.5,25.0,-11.7,323.8,-15.8,4.395,5.381E-03,Left,Double,2,0.768,
168.86219,94.5,25.2,19.4,376.4,25.0,4.695,5.126E-03,Left,Triple,3,1.052,
178.57329,100.4,8.5,8.5,267.6,5.3,2.368,5.088E-03,Left,Triple,3,1.052,
181.86574,98.6,31.6,1.1,402.5,5.3,5.104,5.182E-03,Right,Triple,3,1.052,
210.83729,98.5,15.4,1.7,292.1,4.3,2.732,5.221E-03,Right,Triple,3,1.052,
212.84267,96.5,12.6,6.0,266.9,10.1,2.536,5.221E-03,Right,Triple,3,1.052,
222.88197,106.7,17.4,-1.8,401.4,0.3,4.392,5.202E-03,Right,Triple,3,1.052,
223.82336,102.6,22.2,0.8,384.1,-9.6,4.606,5.182E-03,Left,Triple,3,1.052,
255.64858,97.4,32.6,-2.6,361.0,-13.9,5.270,5.192E-03,Left,Triple,3,1.052,
257.85900,89.8,0.0,39.1,41.9,37.6,0.324,5.260E-03,Left,Triple,3,1.052,
261.86022,93.9,4.7,-38.3,51.8,-40.3,0.394,5.290E-03,Right,Triple,3,1.052,
168.85723,102.2,25.8,-1.3,398.4,-10.1,5.045,5.126E-03,Left,Home Run,4,1.468,
178.52495,97.3,29.0,-18.8,396.3,-19.9,5.708,5.088E-03,Right,Home Run,4,1.468,
178.55682,108.0,18.1,-16.7,409.8,-23.7,4.275,5.088E-03,Right,Home Run,4,1.468,
179.56088,102.3,26.4,27.7,432.6,36.2,4.981,5.163E-03,Left,Home Run,4,1.468,
180.83265,100.5,31.2,9.2,429.8,10.1,5.231,5.144E-03,Left,Home Run,4,1.468,
180.87684,104.3,25.0,-26.7,414.4,-36.1,4.575,5.144E-03,Right,Home Run,4,1.468,
181.83990,105.5,27.6,-25.7,443.5,-33.8,4.906,5.182E-03,Right,Home Run,4,1.468,
181.86515,103.6,20.7,-25.1,382.0,-34.4,4.208,5.182E-03,Right,Home Run,4,1.468,
182.92065,99.0,16.7,47.9,278.0,58.2,2.484,5.221E-03,Left,Home Run,4,1.468,
182.92135,104.5,27.6,11.2,430.2,15.5,5.065,5.221E-03,Left,Home Run,4,1.468,
183.84819,96.6,25.9,-21.2,372.4,-29.3,4.767,5.182E-03,Right,Home Run,4,1.468,
198.84166,103.4,22.6,11.0,396.9,21.3,4.621,5.240E-03,Right,Home Run,4,1.468,
208.84297,99.4,29.8,-5.5,411.9,-9.8,5.769,5.144E-03,Right,Home Run,4,1.468,
209.97296,99.1,28.6,12.1,393.0,22.0,5.117,5.280E-03,Right,Home Run,4,1.468,
211.84538,101.6,30.3,18.4,361.2,33.5,5.311,5.221E-03,Right,Home Run,4,1.468,
211.88792,105.4,28.5,27.4,407.7,35.2,4.905,5.221E-03,Left,Home Run,4,1.468,
212.89060,101.4,22.5,-19.2,394.3,-26.0,4.264,5.221E-03,Right,Home Run,4,1.468,
223.91134,103.7,31.4,-13.4,420.5,-16.6,6.135,5.182E-03,Right,Home Run,4,1.468,
224.84157,107.9,23.7,-26.4,398.6,-43.1,4.716,5.182E-03,Right,Home Run,4,1.468,
226.82980,105.7,24.8,-22.3,410.2,-32.7,5.064,5.173E-03,Right,Home Run,4,1.468,
226.91749,101.8,26.7,0.7,405.0,6.6,5.461,5.173E-03,Right,Home Run,4,1.468,
227.77633,106.8,20.0,-9.2,441.6,-10.5,4.676,5.116E-03,Right,Home Run,4,1.468,
227.79433,97.3,27.5,-24.4,358.2,-41.2,4.606,5.116E-03,Left,Home Run,4,1.468,
228.59289,74.8,1.5,55.1,33.8,53.9,0.302,5.135E-03,Left,Home Run,4,1.468,
228.59340,105.2,28.5,9.7,431.9,9.7,5.581,5.135E-03,Left,Home Run,4,1.468,
228.79390,104.2,23.8,27.2,401.2,36.2,4.432,5.135E-03,Left,Home Run,4,1.468,
244.80697,105.5,22.1,-4.2,408.0,-4.6,4.873,5.320E-03,Right,Home Run,4,1.468,
244.88778,108.0,21.0,-10.5,416.1,-9.7,5.312,5.320E-03,Right,Home Run,4,1.468,
246.55853,66.0,-27.2,-56.1,5.9,-48.3,0.053,5.202E-03,Right,Home Run,4,1.468,
246.55917,102.0,20.9,-16.2,391.0,-23.7,4.310,5.202E-03,Right,Home Run,4,1.468,
255.65144,100.3,25.2,-15.4,389.5,-24.7,4.276,5.192E-03,Right,Home Run,4,1.468,
256.63255,94.1,21.8,34.9,281.8,46.2,2.967,5.211E-03,Left,Home Run,4,1.468,
257.86078,102.5,21.7,33.2,336.8,44.2,3.530,5.260E-03,Left,Home Run,4,1.468,
263.94654,105.0,20.2,-12.3,408.8,-15.9,4.346,5.330E-03,Right,Home Run,4,1.468,
277.61382,104.3,31.2,20.2,421.1,22.9,6.419,5.381E-03,Right,Home Run,4,1.468,
277.67778,105.1,23.3,14.9,400.2,16.6,4.390,5.381E-03,Right,Home Run,4,1.468,
