idx,rank,player,playerid,war
17,134,Dave Winfield,winfida01,64.3
17,135,Billy Williams,willibi01,63.8
17,136,Ken Boyer,boyerke01,63.6
17,137,Lou Boudreau,boudrlo01,63.0
17,138,Don Sutton,suttodo01,62.9
17,139,Chase Utley,utleych01,62.8
17,140,Joe Jackson,jacksjo01,62.8
17,141,Frank Baker,bakerfr01,62.8
17,142,Dennis Eckersley,eckerde01,62.3
17,143,Mark McGwire,mcgwima01,62.2
17,144,Gary Sheffield,sheffga01,62.2
17,145,Sal Bando,bandosa01,62.0
17,146,Todd Helton,heltoto01,61.8
17,147,Jim Edmonds,edmonji01,61.5
17,148,Early Wynn,wynnea01,61.5
17,149,Jackie Robinson,robinja02,61.5
17,150,Harmon Killebrew,killeha01,61.4
18,1,Babe Ruth,ruthba01,176.1
18,2,Walter Johnson,johnswa01,160.1
18,3,Barry Bonds,bondsba01,151.2
18,4,Willie Mays,mayswi01,150.1
18,5,Ty Cobb,cobbty01,137.1
18,6,Hank Aaron,aaronha01,134.9
18,7,Tris Speaker,speaktr01,129.6
18,8,Roger Clemens,clemero02,127.1
18,9,Rogers Hornsby,hornsro01,127.1
18,10,Stan Musial,musiast01,124.1
18,11,Ted Williams,willite01,123.4
18,12,Pete Alexander,alexape01,122.1
18,13,Eddie Collins,collied01,120.1
18,14,Alex Rodriguez,rodrial01,119.2
18,15,Honus Wagner,wagneho01,113.9
18,16,Lou Gehrig,gehrilo01,112.6
18,17,Lefty Grove,grovele01,110.5
18,18,Tom Seaver,seaveto01,110.1
18,19,Mickey Mantle,mantlmi01,109.7
18,20,Mel Ott,ottme01,108.6
18,21,Mike Schmidt,schmimi01,106.9
18,22,Rickey Henderson,henderi01,106.5
18,23,Frank Robinson,robinfr02,104.3
18,24,Christy Mathewson,mathech01,104.2
18,25,Greg Maddux,maddugr01,104.2
18,26,Randy Johnson,johnsra05,102.9
18,27,Warren Spahn,spahnwa01,102.0
18,28,Albert Pujols,pujolal01,99.7
18,29,Joe Morgan,morgajo02,98.8
18,30,Jimmie Foxx,foxxji01,98.5
18,31,Bert Blyleven,blylebe01,97.5
18,32,Phil Niekro,niekrph01,97.2
18,33,Eddie Mathews,matheed01,96.4
18,34,Cal Ripken,ripkeca01,95.2
18,35,Roberto Clemente,clemero01,94.8
18,36,Gaylord Perry,perryga01,94.4
18,37,Carl Yastrzemski,yastrca01,94.0
18,38,Wade Boggs,boggswa01,91.3
18,39,Steve Carlton,carltst01,91.0
18,40,Bob Gibson,gibsobo01,90.8
18,41,Eddie Plank,planked01,90.6
18,42,Al Kaline,kalinal01,90.4
18,43,Nap Lajoie,lajoina01,90.0
18,44,Robin Roberts,roberro01,89.6
18,45,George Brett,brettge01,88.5
18,46,Fergie Jenkins,jenkife01,86.8
18,47,Pedro Martinez,martipe02,86.5
18,48,Chipper Jones,jonesch06,84.8
18,49,Ken Griffey,griffke02,84.8
18,50,Adrian Beltre,beltrad01,83.8
18,51,Mike Mussina,mussimi01,83.2
18,52,Curt Schilling,schilcu01,82.2
18,53,Pete Rose,rosepe01,82.1
18,54,Charlie Gehringer,gehrich01,80.7
18,55,Rod Carew,carewro01,80.6
18,56,Tom Glavine,glavito02,80.1
18,57,Brooks Robinson,robinbr01,80.1
18,58,Jeff Bagwell,bagweje01,79.6
18,59,Joe DiMaggio,dimagjo01,78.1
18,60,Ozzie Smith,smithoz01,77.2
18,61,Nolan Ryan,ryanno01,77.0
18,62,Reggie Jackson,jacksre01,76.6
18,63,Robin Yount,yountro01,75.7
18,64,Johnny Bench,benchjo01,75.5
18,65,Cy Young,youngcy01,75.2
18,66,Lou Whitaker,whitalo01,75.0
18,67,Luke Appling,applilu01,75.0
18,68,Paul Molitor,molitpa01,74.5
18,69,Frank Thomas,thomafr04,73.9
18,70,Sam Crawford,crawfsa01,73.7
18,71,Arky Vaughan,vaughar01,72.9
18,72,Derek Jeter,jeterde01,72.9
18,73,Larry Walker,walkela01,72.7
18,74,Jim Thome,thomeji01,72.6
18,75,Paul Waner,wanerpa01,72.5
18,76,Harry Heilmann,heilmha01,72.5
18,77,Ted Lyons,lyonste01,72.3
18,78,Ron Santo,santoro01,72.2
18,79,Alan Trammell,trammal01,72.1
18,80,Rafael Palmeiro,palmera01,71.5
18,81,Rick Reuschel,reuscri01,71.3
18,82,Jim Palmer,palmeji01,71.1
18,83,Johnny Mize,mizejo01,71.0
18,84,Bobby Grich,grichbo01,70.9
18,85,Kevin Brown,brownke01,70.6
18,86,Frankie Frisch,friscfr01,70.5
18,87,Barry Larkin,larkiba01,70.5
18,88,John Smoltz,smoltjo01,70.4
18,89,Scott Rolen,rolensc01,70.3
18,90,Manny Ramirez,ramirma02,70.3
18,91,Gary Carter,cartega01,70.2
18,92,Al Simmons,simmoal01,70.1
18,93,Red Faber,faberre01,69.9
18,94,Carl Hubbell,hubbeca01,69.9
18,95,Red Ruffing,ruffire01,69.8
18,96,Bob Feller,fellebo01,69.7
18,97,Eddie Murray,murraed02,69.6
18,98,Roy Halladay,hallaro01,69.4
18,99,Luis Tiant,tiantlu01,69.1
18,100,Ernie Banks,bankser01,69.0
18,101,Carlton Fisk,fiskca01,69.0
18,102,Ivan Rodriguez,rodriiv01,69.0
18,103,Edgar Martinez,martied01,68.7
18,104,Carlos Beltran,beltrca01,68.6
18,105,Graig Nettles,nettlgr01,68.4
18,106,Tim Raines,raineti01,68.3
18,107,Kenny Lofton,loftoke01,68.2
18,108,Tony Gwynn,gwynnto01,67.8
18,109,Roberto Alomar,alomaro01,67.8
18,110,Don Drysdale,drysddo01,67.7
18,111,Ryne Sandberg,sandbry01,67.7
18,112,Duke Snider,snidedu01,67.4
18,113,Andre Dawson,dawsoan01,67.1
18,114,Craig Biggio,biggicr01,66.9
18,115,Buddy Bell,bellbu01,66.9
18,116,Jim Bunning,bunniji01,66.7
18,117,Willie McCovey,mccovwi01,66.6
18,118,Stan Coveleski,covelst01,66.4
18,119,Pee Wee Reese,reesepe01,66.4
18,120,Goose Goslin,gosligo01,66.3
18,121,Ed Walsh,walshed01,66.3
18,122,Joe Cronin,cronijo01,66.2
18,123,Willie Randolph,randowi01,65.9
18,124,Dwight Evans,evansdw01,65.8
18,125,Juan Marichal,maricju01,65.6
18,126,Wes Ferrell,ferrewe01,64.9
18,127,Reggie Smith,smithre06,64.9
18,128,Dave Winfield,winfida01,64.8
18,129,Richie Ashburn,ashburi01,64.8
18,130,Miguel Cabrera,cabremi01,64.7
18,131,Don Sutton,suttodo01,64.6
18,132,Hal Newhouser,newhoha01,64.5
18,133,Andruw Jones,jonesan01,64.4
18,134,Dazzy Vance,vanceda01,64.4
18,135,David Cone,coneda01,64.4
18,136,Billy Williams,willibi01,63.8
18,137,Ken Boyer,boyerke01,63.6
18,138,Lou Boudreau,boudrlo01,63.0
18,139,Dennis Eckersley,eckerde01,63.0
18,140,Chase Utley,utleych01,62.8
18,141,Joe Jackson,jacksjo01,62.8
18,142,Frank Baker,bakerfr01,62.8
18,143,Early Wynn,wynnea01,62.6
18,144,Gary Sheffield,sheffga01,62.4
18,145,Mark McGwire,mcgwima01,62.2
18,146,Sal Bando,bandosa01,62.0
18,147,Todd Helton,heltoto01,61.8
18,148,Andy Pettitte,pettian01,61.7
18,149,Jim Edmonds,edmonji01,61.5
18,150,Jackie Robinson,robinja02,61.5
19,1,Babe Ruth,ruthba01,180.6
19,2,Walter Johnson,johnswa01,163.1
19,3,Barry Bonds,bondsba01,155.0
19,4,Willie Mays,mayswi01,153.2
19,5,Ty Cobb,cobbty01,141.5
19,6,Hank Aaron,aaronha01,138.8
19,7,Tris Speaker,speaktr01,133.3
19,8,Roger Clemens,clemero02,129.8
19,9,Rogers Hornsby,hornsro01,127.3
19,10,Stan Musial,musiast01,126.0
19,11,Ted Williams,willite01,123.4
19,12,Pete Alexander,alexape01,122.8
19,13,Eddie Collins,collied01,122.4
19,14,Alex Rodriguez,rodrial01,119.5
19,15,Honus Wagner,wagneho01,113.9
19,16,Lou Gehrig,gehrilo01,112.6
19,17,Tom Seaver,seaveto01,111.9
19,18,Lefty Grove,grovele01,110.5
19,19,Mickey Mantle,mantlmi01,109.7
19,20,Mel Ott,ottme01,108.9
19,21,Rickey Henderson,henderi01,108.3
19,22,Mike Schmidt,schmimi01,106.9
19,23,Greg Maddux,maddugr01,106.8
19,24,Frank Robinson,robinfr02,106.3
19,25,Christy Mathewson,mathech01,104.2
19,26,Randy Johnson,johnsra05,104.1
19,27,Warren Spahn,spahnwa01,102.8
19,28,Joe Morgan,morgajo02,100.3
19,29,Albert Pujols,pujolal01,99.7
19,30,Phil Niekro,niekrph01,98.9
19,31,Jimmie Foxx,foxxji01,98.6
19,32,Bert Blyleven,blylebe01,97.8
19,33,Cal Ripken,ripkeca01,96.6
19,34,Eddie Mathews,matheed01,96.4
19,35,Gaylord Perry,perryga01,95.7
19,36,Carl Yastrzemski,yastrca01,95.3
19,37,Roberto Clemente,clemero01,94.8
19,38,Steve Carlton,carltst01,92.1
19,39,Al Kaline,kalinal01,91.6
19,40,Wade Boggs,boggswa01,91.3
19,41,Bob Gibson,gibsobo01,90.8
19,42,Eddie Plank,planked01,90.6
19,43,Nap Lajoie,lajoina01,90.0
19,44,Robin Roberts,roberro01,89.6
19,45,George Brett,brettge01,88.8
19,46,Fergie Jenkins,jenkife01,86.8
19,47,Pedro Martinez,martipe02,86.5
19,48,Ken Griffey,griffke02,85.2
19,49,Chipper Jones,jonesch06,85.0
19,50,Adrian Beltre,beltrad01,83.8
19,51,Mike Mussina,mussimi01,83.2
19,52,Pete Rose,rosepe01,83.0
19,53,Curt Schilling,schilcu01,82.2
19,54,Tom Glavine,glavito02,81.4
19,55,Rod Carew,carewro01,81.1
19,56,Charlie Gehringer,gehrich01,80.7
19,57,Brooks Robinson,robinbr01,80.1
19,58,Jeff Bagwell,bagweje01,79.6
19,59,Nolan Ryan,ryanno01,78.8
19,60,Joe DiMaggio,dimagjo01,78.1
19,61,Ozzie Smith,smithoz01,77.2
19,62,Reggie Jackson,jacksre01,76.6
19,63,Robin Yount,yountro01,76.5
19,64,Paul Molitor,molitpa01,75.5
19,65,Johnny Bench,benchjo01,75.5
19,66,Cy Young,youngcy01,75.2
19,67,Luke Appling,applilu01,75.0
19,68,Lou Whitaker,whitalo01,75.0
19,69,Frank Thomas,thomafr04,73.9
19,70,Sam Crawford,crawfsa01,73.7
19,71,Jim Thome,thomeji01,73.0
19,72,Arky Vaughan,vaughar01,72.9
19,73,Paul Waner,wanerpa01,72.9
19,74,Derek Jeter,jeterde01,72.9
19,75,Ted Lyons,lyonste01,72.8
19,76,Larry Walker,walkela01,72.7
19,77,Harry Heilmann,heilmha01,72.5
19,78,Ron Santo,santoro01,72.2
19,79,Alan Trammell,trammal01,72.1
19,80,Rafael Palmeiro,palmera01,71.8
19,81,Rick Reuschel,reuscri01,71.3
19,82,John Smoltz,smoltjo01,71.2
19,83,Jim Palmer,palmeji01,71.1
19,84,Red Ruffing,ruffire01,71.1
19,85,Johnny Mize,mizejo01,71.0
19,86,Red Faber,faberre01,71.0
19,87,Bobby Grich,grichbo01,70.9
19,88,Kevin Brown,brownke01,70.6
19,89,Frankie Frisch,friscfr01,70.5
19,90,Barry Larkin,larkiba01,70.5
19,91,Scott Rolen,rolensc01,70.3
19,92,Manny Ramirez,ramirma02,70.3
19,93,Gary Carter,cartega01,70.2
19,94,Al Simmons,simmoal01,70.1
19,95,Carl Hubbell,hubbeca01,69.9
19,96,Carlton Fisk,fiskca01,69.8
19,97,Eddie Murray,murraed02,69.8
19,98,Bob Feller,fellebo01,69.7
19,99,Ivan Rodriguez,rodriiv01,69.5
19,100,Roy Halladay,hallaro01,69.4
19,101,Luis Tiant,tiantlu01,69.1
19,102,Ernie Banks,bankser01,69.0
19,103,Tim Raines,raineti01,68.9
19,104,Edgar Martinez,martied01,68.7
19,105,Graig Nettles,nettlgr01,68.7
19,106,Carlos Beltran,beltrca01,68.6
19,107,Tony Gwynn,gwynnto01,68.4
19,108,Kenny Lofton,loftoke01,68.2
19,109,Roberto Alomar,alomaro01,67.8
19,110,Don Drysdale,drysddo01,67.7
19,111,Ryne Sandberg,sandbry01,67.7
19,112,Duke Snider,snidedu01,67.4
19,113,Craig Biggio,biggicr01,67.2
19,114,Andre Dawson,dawsoan01,67.1
19,115,Buddy Bell,bellbu01,66.9
19,116,Jim Bunning,bunniji01,66.7
19,117,Willie McCovey,mccovwi01,66.6
19,118,Joe Cronin,cronijo01,66.5
19,119,Dwight Evans,evansdw01,66.5
19,120,Stan Coveleski,covelst01,66.4
19,121,Pee Wee Reese,reesepe01,66.4
19,122,Goose Goslin,gosligo01,66.3
19,123,Ed Walsh,walshed01,66.3
19,124,Don Sutton,suttodo01,66.2
19,125,Willie Randolph,randowi01,65.9
19,126,Juan Marichal,maricju01,65.6
19,127,Dave Winfield,winfida01,65.1
19,128,Wes Ferrell,ferrewe01,64.9
19,129,Reggie Smith,smithre06,64.9
19,130,Richie Ashburn,ashburi01,64.8
19,131,Miguel Cabrera,cabremi01,64.7
19,132,Hal Newhouser,newhoha01,64.5
19,133,Andruw Jones,jonesan01,64.4
19,134,Dazzy Vance,vanceda01,64.4
19,135,David Cone,coneda01,64.4
19,136,Billy Williams,willibi01,63.8
19,137,Ken Boyer,boyerke01,63.6
19,138,Dennis Eckersley,eckerde01,63.4
19,139,Early Wynn,wynnea01,63.1
19,140,Lou Boudreau,boudrlo01,63.0
19,141,Chase Utley,utleych01,62.8
19,142,Joe Jackson,jacksjo01,62.8
19,143,Frank Baker,bakerfr01,62.8
19,144,Gary Sheffield,sheffga01,62.4
19,145,Mark McGwire,mcgwima01,62.2
19,146,Jack Quinn,quinnja01,62.2
19,147,Sal Bando,bandosa01,62.0
19,148,Todd Helton,heltoto01,61.8
19,149,Andy Pettitte,pettian01,61.7
19,150,Tommy John,johnto01,61.5
20,1,Babe Ruth,ruthba01,184.0
20,2,Walter Johnson,johnswa01,165.8
20,3,Barry Bonds,bondsba01,158.5
20,4,Willie Mays,mayswi01,155.0
20,5,Ty Cobb,cobbty01,144.8
20,6,Hank Aaron,aaronha01,140.9
20,7,Tris Speaker,speaktr01,133.8
20,8,Roger Clemens,clemero02,132.5
20,9,Rogers Hornsby,hornsro01,127.4
20,10,Stan Musial,musiast01,127.3
20,11,Eddie Collins,collied01,123.7
20,12,Ted Williams,willite01,123.4
20,13,Pete Alexander,alexape01,122.8
20,14,Alex Rodriguez,rodrial01,119.5
20,15,Honus Wagner,wagneho01,113.9
20,16,Lou Gehrig,gehrilo01,112.6
20,17,Tom Seaver,seaveto01,111.9
20,18,Lefty Grove,grovele01,110.5
20,19,Rickey Henderson,henderi01,110.0
20,20,Mickey Mantle,mantlmi01,109.7
20,21,Mel Ott,ottme01,108.9
20,22,Greg Maddux,maddugr01,108.1
20,23,Frank Robinson,robinfr02,107.2
20,24,Mike Schmidt,schmimi01,106.9
20,25,Randy Johnson,johnsra05,104.8
20,26,Christy Mathewson,mathech01,104.2
20,27,Warren Spahn,spahnwa01,102.9
20,28,Joe Morgan,morgajo02,100.4
20,29,Phil Niekro,niekrph01,99.8
20,30,Albert Pujols,pujolal01,99.7
20,31,Jimmie Foxx,foxxji01,98.6
20,32,Bert Blyleven,blylebe01,97.9
20,33,Cal Ripken,ripkeca01,96.6
20,34,Eddie Mathews,matheed01,96.4
20,35,Carl Yastrzemski,yastrca01,96.1
20,36,Gaylord Perry,perryga01,95.9
20,37,Roberto Clemente,clemero01,94.8
20,38,Steve Carlton,carltst01,93.1
20,39,Al Kaline,kalinal01,92.5
20,40,Wade Boggs,boggswa01,91.3
20,41,Bob Gibson,gibsobo01,90.8
20,42,Eddie Plank,planked01,90.6
20,43,Nap Lajoie,lajoina01,90.0
20,44,Robin Roberts,roberro01,89.6
20,45,George Brett,brettge01,88.8
20,46,Fergie Jenkins,jenkife01,86.8
20,47,Pedro Martinez,martipe02,86.5
20,48,Ken Griffey,griffke02,85.2
20,49,Chipper Jones,jonesch06,85.0
20,50,Adrian Beltre,beltrad01,83.8
20,51,Pete Rose,rosepe01,83.6
20,52,Mike Mussina,mussimi01,83.2
20,53,Curt Schilling,schilcu01,82.2
20,54,Tom Glavine,glavito02,82.1
20,55,Rod Carew,carewro01,81.1
20,56,Charlie Gehringer,gehrich01,80.7
20,57,Nolan Ryan,ryanno01,80.5
20,58,Brooks Robinson,robinbr01,80.1
20,59,Jeff Bagwell,bagweje01,79.6
20,60,Joe DiMaggio,dimagjo01,78.1
20,61,Ozzie Smith,smithoz01,77.2
20,62,Robin Yount,yountro01,77.0
20,63,Reggie Jackson,jacksre01,76.6
20,64,Paul Molitor,molitpa01,75.6
20,65,Johnny Bench,benchjo01,75.5
20,66,Cy Young,youngcy01,75.2
20,67,Luke Appling,applilu01,75.0
20,68,Lou Whitaker,whitalo01,75.0
20,69,Frank Thomas,thomafr04,73.9
20,70,Sam Crawford,crawfsa01,73.7
20,71,Ted Lyons,lyonste01,73.2
20,72,Jim Thome,thomeji01,73.2
20,73,Paul Waner,wanerpa01,72.9
20,74,Arky Vaughan,vaughar01,72.9
20,75,Derek Jeter,jeterde01,72.9
20,76,Larry Walker,walkela01,72.7
20,77,Harry Heilmann,heilmha01,72.5
20,78,Ron Santo,santoro01,72.2
20,79,Alan Trammell,trammal01,72.1
20,80,Red Ruffing,ruffire01,71.9
20,81,Rafael Palmeiro,palmera01,71.8
20,82,John Smoltz,smoltjo01,71.5
20,83,Rick Reuschel,reuscri01,71.3
20,84,Jim Palmer,palmeji01,71.1
20,85,Johnny Mize,mizejo01,71.0
20,86,Red Faber,faberre01,71.0
20,87,Bobby Grich,grichbo01,70.9
20,88,Kevin Brown,brownke01,70.6
20,89,Frankie Frisch,friscfr01,70.5
20,90,Barry Larkin,larkiba01,70.5
20,91,Carlton Fisk,fiskca01,70.4
20,92,Scott Rolen,rolensc01,70.3
20,93,Manny Ramirez,ramirma02,70.3
20,94,Gary Carter,cartega01,70.2
20,95,Al Simmons,simmoal01,70.1
20,96,Carl Hubbell,hubbeca01,69.9
20,97,Eddie Murray,murraed02,69.8
20,98,Ivan Rodriguez,rodriiv01,69.8
20,99,Bob Feller,fellebo01,69.7
20,100,Roy Halladay,hallaro01,69.4
20,101,Tim Raines,raineti01,69.2
20,102,Luis Tiant,tiantlu01,69.1
20,103,Ernie Banks,bankser01,69.0
20,104,Tony Gwynn,gwynnto01,68.8
20,105,Graig Nettles,nettlgr01,68.7
20,106,Edgar Martinez,martied01,68.7
20,107,Carlos Beltran,beltrca01,68.6
20,108,Kenny Lofton,loftoke01,68.2
20,109,Don Sutton,suttodo01,67.8
20,110,Roberto Alomar,alomaro01,67.8
20,111,Don Drysdale,drysddo01,67.7
20,112,Ryne Sandberg,sandbry01,67.7
20,113,Duke Snider,snidedu01,67.4
20,114,Craig Biggio,biggicr01,67.2
20,115,Andre Dawson,dawsoan01,67.1
20,116,Buddy Bell,bellbu01,66.9
20,117,Dwight Evans,evansdw01,66.9
20,118,Jim Bunning,bunniji01,66.7
20,119,Willie McCovey,mccovwi01,66.6
20,120,Joe Cronin,cronijo01,66.5
20,121,Stan Coveleski,covelst01,66.4
20,122,Pee Wee Reese,reesepe01,66.4
20,123,Goose Goslin,gosligo01,66.3
20,124,Ed Walsh,walshed01,66.3
20,125,Willie Randolph,randowi01,65.9
20,126,Juan Marichal,maricju01,65.6
20,127,Dave Winfield,winfida01,65.2
20,128,Wes Ferrell,ferrewe01,64.9
20,129,Reggie Smith,smithre06,64.9
20,130,Richie Ashburn,ashburi01,64.8
20,131,Miguel Cabrera,cabremi01,64.7
20,132,Hal Newhouser,newhoha01,64.5
20,133,Andruw Jones,jonesan01,64.4
20,134,Dazzy Vance,vanceda01,64.4
20,135,David Cone,coneda01,64.4
20,136,Billy Williams,willibi01,63.8
20,137,Dennis Eckersley,eckerde01,63.7
20,138,Ken Boyer,boyerke01,63.6
20,139,Early Wynn,wynnea01,63.6
20,140,Jack Quinn,quinnja01,63.3
20,141,Lou Boudreau,boudrlo01,63.0
20,142,Tommy John,johnto01,63.0
20,143,Chase Utley,utleych01,62.8
20,144,Joe Jackson,jacksjo01,62.8
20,145,Frank Baker,bakerfr01,62.8
20,146,Gary Sheffield,sheffga01,62.4
20,147,Mark McGwire,mcgwima01,62.2
20,148,Sal Bando,bandosa01,62.0
20,149,Todd Helton,heltoto01,61.8
20,150,Andy Pettitte,pettian01,61.7
21,1,Babe Ruth,ruthba01,184.2
21,2,Walter Johnson,johnswa01,166.4
21,3,Barry Bonds,bondsba01,161.8
21,4,Willie Mays,mayswi01,156.2
21,5,Ty Cobb,cobbty01,147.3
21,6,Hank Aaron,aaronha01,142.1
21,7,Roger Clemens,clemero02,135.1
21,8,Tris Speaker,speaktr01,133.9
21,9,Stan Musial,musiast01,127.9
21,10,Rogers Hornsby,hornsro01,127.4
21,11,Eddie Collins,collied01,123.9
21,12,Ted Williams,willite01,123.4
21,13,Pete Alexander,alexape01,122.8
21,14,Alex Rodriguez,rodrial01,119.5
21,15,Honus Wagner,wagneho01,113.9
21,16,Lou Gehrig,gehrilo01,112.6
21,17,Tom Seaver,seaveto01,111.9
21,18,Rickey Henderson,henderi01,111.3
21,19,Lefty Grove,grovele01,110.5
21,20,Mickey Mantle,mantlmi01,109.7
21,21,Mel Ott,ottme01,108.9
21,22,Greg Maddux,maddugr01,108.7
21,23,Frank Robinson,robinfr02,107.3
21,24,Mike Schmidt,schmimi01,106.9
21,25,Randy Johnson,johnsra05,105.1
21,26,Christy Mathewson,mathech01,104.2
21,27,Warren Spahn,spahnwa01,102.9
21,28,Joe Morgan,morgajo02,100.5
21,29,Phil Niekro,niekrph01,100.3
21,30,Albert Pujols,pujolal01,99.7
21,31,Jimmie Foxx,foxxji01,98.6
21,32,Bert Blyleven,blylebe01,97.9
21,33,Cal Ripken,ripkeca01,96.6
21,34,Carl Yastrzemski,yastrca01,96.6
21,35,Eddie Mathews,matheed01,96.4
21,36,Gaylord Perry,perryga01,96.0
21,37,Roberto Clemente,clemero01,94.8
21,38,Steve Carlton,carltst01,93.9
21,39,Al Kaline,kalinal01,93.0
21,40,Wade Boggs,boggswa01,91.3
21,41,Bob Gibson,gibsobo01,90.8
21,42,Eddie Plank,planked01,90.6
21,43,Nap Lajoie,lajoina01,90.0
21,44,Robin Roberts,roberro01,89.6
21,45,George Brett,brettge01,88.8
21,46,Fergie Jenkins,jenkife01,86.8
21,47,Pedro Martinez,martipe02,86.5
21,48,Ken Griffey,griffke02,85.2
21,49,Chipper Jones,jonesch06,85.0
21,50,Adrian Beltre,beltrad01,83.8
21,51,Pete Rose,rosepe01,83.6
21,52,Mike Mussina,mussimi01,83.2
21,53,Nolan Ryan,ryanno01,82.2
21,54,Tom Glavine,glavito02,82.2
21,55,Curt Schilling,schilcu01,82.2
21,56,Rod Carew,carewro01,81.1
21,57,Charlie Gehringer,gehrich01,80.7
21,58,Brooks Robinson,robinbr01,80.1
21,59,Jeff Bagwell,bagweje01,79.6
21,60,Joe DiMaggio,dimagjo01,78.1
21,61,Ozzie Smith,smithoz01,77.2
21,62,Robin Yount,yountro01,77.0
21,63,Reggie Jackson,jacksre01,76.6
21,64,Paul Molitor,molitpa01,75.6
21,65,Johnny Bench,benchjo01,75.5
21,66,Cy Young,youngcy01,75.2
21,67,Luke Appling,applilu01,75.0
21,68,Lou Whitaker,whitalo01,75.0
21,69,Frank Thomas,thomafr04,73.9
21,70,Sam Crawford,crawfsa01,73.7
21,71,Ted Lyons,lyonste01,73.2
21,72,Jim Thome,thomeji01,73.2
21,73,Paul Waner,wanerpa01,72.9
21,74,Arky Vaughan,vaughar01,72.9
21,75,Derek Jeter,jeterde01,72.9
21,76,Larry Walker,walkela01,72.7
21,77,Harry Heilmann,heilmha01,72.5
21,78,Ron Santo,santoro01,72.2
21,79,Alan Trammell,trammal01,72.1
21,80,Red Ruffing,ruffire01,72.0
21,81,Rafael Palmeiro,palmera01,71.8
21,82,John Smoltz,smoltjo01,71.5
21,83,Rick Reuschel,reuscri01,71.3
21,84,Jim Palmer,palmeji01,71.1
21,85,Johnny Mize,mizejo01,71.0
21,86,Red Faber,faberre01,71.0
21,87,Bobby Grich,grichbo01,70.9
21,88,Carlton Fisk,fiskca01,70.8
21,89,Kevin Brown,brownke01,70.6
21,90,Frankie Frisch,friscfr01,70.5
21,91,Barry Larkin,larkiba01,70.5
21,92,Scott Rolen,rolensc01,70.3
21,93,Manny Ramirez,ramirma02,70.3
21,94,Gary Carter,cartega01,70.2
21,95,Al Simmons,simmoal01,70.1
21,96,Carl Hubbell,hubbeca01,69.9
21,97,Eddie Murray,murraed02,69.8
21,98,Ivan Rodriguez,rodriiv01,69.8
21,99,Bob Feller,fellebo01,69.7
21,100,Roy Halladay,hallaro01,69.4
21,101,Tim Raines,raineti01,69.2
21,102,Don Sutton,suttodo01,69.2
21,103,Luis Tiant,tiantlu01,69.1
21,104,Ernie Banks,bankser01,69.0
21,105,Tony Gwynn,gwynnto01,68.8
21,106,Graig Nettles,nettlgr01,68.7
21,107,Edgar Martinez,martied01,68.7
21,108,Carlos Beltran,beltrca01,68.6
21,109,Kenny Lofton,loftoke01,68.2
21,110,Roberto Alomar,alomaro01,67.8
21,111,Don Drysdale,drysddo01,67.7
21,112,Ryne Sandberg,sandbry01,67.7
21,113,Duke Snider,snidedu01,67.4
21,114,Craig Biggio,biggicr01,67.2
21,115,Andre Dawson,dawsoan01,67.1
21,116,Buddy Bell,bellbu01,66.9
21,117,Dwight Evans,evansdw01,66.9
21,118,Jim Bunning,bunniji01,66.7
21,119,Willie McCovey,mccovwi01,66.6
21,120,Joe Cronin,cronijo01,66.5
21,121,Stan Coveleski,covelst01,66.4
21,122,Pee Wee Reese,reesepe01,66.4
21,123,Goose Goslin,gosligo01,66.3
21,124,Ed Walsh,walshed01,66.3
21,125,Willie Randolph,randowi01,65.9
21,126,Juan Marichal,maricju01,65.6
21,127,Dave Winfield,winfida01,65.2
21,128,Wes Ferrell,ferrewe01,64.9
21,129,Reggie Smith,smithre06,64.9
21,130,Richie Ashburn,ashburi01,64.8
21,131,Miguel Cabrera,cabremi01,64.7
21,132,Hal Newhouser,newhoha01,64.5
21,133,Andruw Jones,jonesan01,64.4
21,134,Dazzy Vance,vanceda01,64.4
21,135,David Cone,coneda01,64.4
21,136,Tommy John,johnto01,64.3
21,137,Early Wynn,wynnea01,64.0
21,138,Dennis Eckersley,eckerde01,63.9
21,139,Billy Williams,willibi01,63.8
21,140,Jack Quinn,quinnja01,63.8
21,141,Ken Boyer,boyerke01,63.6
21,142,Lou Boudreau,boudrlo01,63.0
21,143,Chase Utley,utleych01,62.8
21,144,Joe Jackson,jacksjo01,62.8
21,145,Frank Baker,bakerfr01,62.8
21,146,Gary Sheffield,sheffga01,62.4
21,147,Mark McGwire,mcgwima01,62.2
21,148,Sal Bando,bandosa01,62.0
21,149,Todd Helton,heltoto01,61.8
21,150,Andy Pettitte,pettian01,61.7
22,1,Babe Ruth,ruthba01,184.3
22,2,Walter Johnson,johnswa01,166.4
22,3,Barry Bonds,bondsba01,162.4
22,4,Willie Mays,mayswi01,156.2
22,5,Ty Cobb,cobbty01,149.2
22,6,Hank Aaron,aaronha01,142.6
22,7,Roger Clemens,clemero02,137.0
22,8,Tris Speaker,speaktr01,133.9
22,9,Stan Musial,musiast01,128.1
22,10,Rogers Hornsby,hornsro01,127.4
22,11,Eddie Collins,collied01,124.0
22,12,Ted Williams,willite01,123.4
22,13,Pete Alexander,alexape01,122.8
22,14,Alex Rodriguez,rodrial01,119.5
22,15,Honus Wagner,wagneho01,113.9
22,16,Lou Gehrig,gehrilo01,112.6
22,17,Tom Seaver,seaveto01,111.9
22,18,Rickey Henderson,henderi01,111.8
